Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2017-03-31,2362.719970703125,12.369999885559082,24.399117060416668,23.210001132012938,20.68108968089093,1,0,1,-1
2017-04-03,2358.840087890625,12.380000114440918,19.921968636500587,34.46230799927527,21.546118678014118,-1,0,-1,-1
2017-04-04,2360.159912109375,11.789999961853027,18.121701501489483,31.34808963964716,22.287572104119707,-1,0,-1,-1
2017-04-05,2352.949951171875,12.890000343322754,28.697337714121034,24.128905570312796,20.339066840143193,1,1,2,-1
2017-04-06,2357.489990234375,12.390000343322754,25.01363301321903,22.394431485696323,18.222743240904514,0,0,0,-1
2017-04-07,2355.5400390625,12.869999885559082,22.17962535467902,19.857175489913022,16.40875158441422,0,0,0,-1
2017-04-10,2357.159912109375,14.050000190734863,21.57274334528533,17.252644838504587,15.654214747304836,0,1,1,-1
2017-04-11,2353.780029296875,15.069999694824219,17.904375221269,26.489523964413912,16.180552329694212,0,0,0,-1
2017-04-12,2344.929931640625,15.770000457763672,15.907214444777363,23.53472450361971,16.631698828885103,0,0,0,-1
2017-04-13,2328.949951171875,15.960000038146973,13.26221090534599,30.15255514862072,19.813542896109993,0,0,0,-1
2017-04-17,2349.010009765625,14.65999984741211,11.760727202514104,25.06802820582465,22.144881037321205,-1,-1,-2,-1
2017-04-18,2342.18994140625,14.420000076293945,10.307424803182966,21.97030942443521,24.1431708726451,-1,0,-1,-1
2017-04-19,2338.169921875,14.930000305175781,12.39965374685659,18.695713187680184,23.586657957205784,-1,0,-1,-1
2017-04-20,2355.840087890625,14.149999618530273,17.116897151861778,15.206192808584829,21.061602191504488,1,0,1,-1
2017-04-21,2348.68994140625,14.630000114440918,15.427112202814005,13.705033135058933,18.897268678046235,0,0,0,-1
2017-04-24,2374.14990234375,10.84000015258789,28.1075600909482,10.713735084513768,22.598352436097816,1,-1,0,-1
2017-04-25,2388.610107421875,10.760000228881836,36.102613125557006,9.196419465039591,27.855279152457097,2,0,2,-1
2017-04-26,2387.449951171875,10.850000381469727,37.38737167401481,8.340831554984144,32.950234721161394,2,0,2,-1
2017-04-27,2388.77001953125,10.359999656677246,34.305092198198835,11.241449245840245,35.47699099029535,2,0,2,-1
2017-04-28,2384.199951171875,10.819999694824219,32.19688787628437,10.076794028500807,37.88398114391909,2,0,2,-1
2017-05-01,2388.330078125,10.109999656677246,29.788805641853838,9.079214601561782,40.08367331199419,2,0,2,-1
2017-05-02,2391.169921875,10.59000015258789,27.587274117985444,8.408218342174305,41.969123741772854,2,0,2,-1
2017-05-03,2388.1298828125,10.680000305175781,24.231445231768067,13.851196354595743,39.867415509000516,2,0,2,-1
2017-05-04,2389.52001953125,10.460000038146973,23.057265606300824,12.174823561302562,38.5846233520707,2,0,2,-1
2017-05-05,2399.2900390625,10.569999694824219,29.365358269876886,10.809646874605312,39.67070623498819,2,0,2,-1
2017-05-08,2399.3798828125,9.770000457763672,29.227405946554292,9.842927287758856,41.091221939715915,2,0,2,-1
2017-05-09,2396.919921875,9.960000038146973,28.223373532967234,8.48316536172616,42.903683287735426,2,0,2,-1
2017-05-10,2399.6298828125,10.210000038146973,25.704410037213076,7.726034615124454,44.45722158603787,2,0,2,-1
2017-05-11,2394.43994140625,10.600000381469727,20.271114328116056,19.14899709052792,38.51284140077047,2,0,2,-1
2017-05-12,2390.89990234375,10.399999618530273,18.42931635623317,17.409152727063002,33.417658384826986,2,0,2,-1
2017-05-15,2402.320068359375,10.420000076293945,29.694954402005298,14.601728680657072,33.511284064085096,2,0,2,-1
2017-05-16,2400.669921875,10.649999618530273,28.22996243414287,12.819070519441958,34.087192489760305,2,0,2,-1
2017-05-17,2357.030029296875,15.59000015258789,17.093524101945174,43.11189686255108,35.39130738248225,-2,1,-1,1
2017-05-18,2365.719970703125,14.65999984741211,13.804053247723333,37.73297495595865,36.968340949878474,-2,0,-2,1
2017-05-19,2381.72998046875,12.039999961853027,21.826558474898018,30.736327412624743,34.108675739175695,-2,-1,-3,1
2017-05-22,2394.02001953125,10.930000305175781,24.624685477771628,27.266466744411744,29.963294235965716,-2,0,-2,1
2017-05-23,2398.419921875,10.720000267028809,27.927903592430916,25.55761856024133,26.31591485594303,2,0,2,1
2017-05-24,2404.389892578125,10.020000457763672,30.464099400658224,23.672791454520986,24.348597761603127,1,0,1,1
2017-05-25,2415.070068359375,9.989999771118164,39.01462870159168,20.366686811021143,25.35647232731471,2,0,2,1
2017-05-26,2415.820068359375,9.8100004196167,37.1223694756128,19.378876538224542,26.220364812210356,2,0,2,1
2017-05-30,2412.909912109375,10.380000114440918,34.349943262532925,21.16900006450623,25.86621895039679,2,0,2,1
2017-05-31,2411.800048828125,10.40999984741211,29.382157149676445,24.918619620815647,23.34533412747262,1,0,1,1
2017-06-01,2430.06005859375,9.890000343322754,38.86965634955438,19.959395102175527,24.60234733394864,1,0,1,1
2017-06-02,2439.070068359375,9.75,44.68713307481255,17.2182632629106,27.426631278360933,2,0,2,1
2017-06-05,2436.10009765625,10.069999694824219,41.883825559454635,16.138129374582594,29.847446087857186,2,0,2,1
2017-06-06,2429.330078125,10.449999809265137,37.62445590409534,22.290726372160382,29.239581508163987,2,0,2,1
2017-06-07,2433.139892578125,10.390000343322754,32.59133486684597,23.590206204940706,27.35128492771302,2,0,2,1
2017-06-08,2433.7900390625,10.15999984741211,32.96869951773469,20.198378607527818,26.87527657871188,2,0,2,1
2017-06-09,2431.77001953125,10.699999809265137,22.71259376879557,26.399176960407594,24.10831085852866,-1,0,-1,1
2017-06-12,2429.389892578125,11.460000038146973,19.916089436961762,23.14875943970793,21.736625955514477,-1,0,-1,1
2017-06-13,2440.35009765625,10.420000076293945,29.14746282937485,20.176740145581928,21.229574152829333,1,0,1,1
2017-06-14,2437.919921875,10.640000343322754,24.478081385609087,20.000763454228988,19.634802707760578,0,0,0,1
2017-06-15,2432.4599609375,10.899999618530273,19.817592115314433,25.825481428462,18.71022551797146,0,0,0,1
2017-06-16,2433.14990234375,10.380000114440918,17.731462226837408,23.106921656985534,17.9177307838665,0,0,0,-1
