date,ForceIndex,SMA,Upper_2BB,Upper_BB,Lower_BB,Lower_2BB
20/02/2013,-2.47655303,3.518052813,7.48524443,5.501648621,1.534457005,-0.449138803
21/02/2013,-4.274937455,2.994410237,8.029448598,5.511929417,0.476891056,-2.040628125
22/02/2013,-0.262606247,2.696064456,7.760498394,5.228281425,0.163847487,-2.368369481
25/02/2013,-12.26767189,1.792728804,9.869944791,5.831336797,-2.24587919,-6.284487184
26/02/2013,-8.314772584,1.117683946,10.14807518,5.632879561,-3.397511669,-7.912707284
27/02/2013,1.040229035,0.86171703,9.591148382,5.226432706,-3.502998645,-7.867714321
28/02/2013,0.105973101,0.728279037,9.41816124,5.073220139,-3.616662065,-7.961603167
01/03/2013,1.272444944,0.696400814,9.373376888,5.034888851,-3.642087224,-7.980575261
04/03/2013,3.708258523,0.62834053,9.187599007,4.907969768,-3.651288709,-7.930917948
05/03/2013,6.985823913,0.927467658,9.925156271,5.426311964,-3.571376649,-8.070220956
06/03/2013,6.585280497,1.058200874,10.30157982,5.679890348,-3.563488599,-8.185178073
07/03/2013,6.541073997,1.205690398,10.69685048,5.951270439,-3.539889644,-8.285469685
08/03/2013,6.702936105,1.407932348,11.18241737,6.295174861,-3.479310165,-8.366552677
11/03/2013,6.447066447,1.542415929,11.5145167,6.528466316,-3.443634459,-8.429684847
12/03/2013,2.76860024,1.515422173,11.47116381,6.493292994,-3.462448648,-8.440319469
13/03/2013,3.14083992,1.501455773,11.44724869,6.47435223,-3.471440684,-8.444337141
14/03/2013,4.002629074,1.54594278,11.52806232,6.537002551,-3.44511699,-8.436176761
15/03/2013,2.823743492,1.54149451,11.52125284,6.531373677,-3.448384657,-8.438263824
18/03/2013,0.305577529,1.450509287,11.44049426,6.445501773,-3.544483199,-8.539475685
19/03/2013,-1.374898046,1.172951878,11.15304707,6.162999473,-3.817095716,-8.80714331
20/03/2013,0.559365175,1.324747789,11.16962729,6.247187542,-3.597691965,-8.520131718
21/03/2013,-2.24075985,1.426456669,11.07796161,6.252209141,-3.399295803,-8.225048276
22/03/2013,1.013164557,1.490245209,11.11307469,6.301659948,-3.32116953,-8.132584268
25/03/2013,-0.742098237,2.066523892,9.442910103,5.754716997,-1.621669214,-5.30986232
26/03/2013,1.698037011,2.567164371,8.213526314,5.390345343,-0.2560166,-3.079197571
27/03/2013,1.343386652,2.582322252,8.213814436,5.398068344,-0.23342384,-3.049169932
28/03/2013,2.546307131,2.704338954,8.220492533,5.462415743,-0.053737836,-2.811814626
01/04/2013,1.087296862,2.69508155,8.221428304,5.458254927,-0.068091828,-2.831265205
02/04/2013,2.886400453,2.653988646,8.16178031,5.407884478,-0.099907186,-2.853803018
03/04/2013,-2.712952754,2.169049813,7.772884122,4.970966967,-0.632867342,-3.434784497
04/04/2013,-0.607051504,1.809433213,7.150443565,4.479938389,-0.861071963,-3.53157714
05/04/2013,-3.276406289,1.318559198,6.634387466,3.976473332,-1.339354936,-3.99726907
08/04/2013,-0.074097176,0.979707534,5.711339789,3.345523662,-1.386108593,-3.751924721
09/04/2013,0.869276706,0.700818047,4.713455922,2.707136984,-1.30550089,-3.311819827
10/04/2013,6.412153677,0.882995719,5.534579771,3.208787745,-1.442796307,-3.768588332
11/04/2013,6.727013866,1.062304416,6.28911657,3.675710493,-1.55110166,-4.164507737
12/04/2013,4.279447135,1.076145319,6.335394186,3.705769753,-1.553479114,-4.183103547
15/04/2013,-12.03099246,0.333408522,8.027669961,4.180539242,-3.513722198,-7.360852917
16/04/2013,-2.186818426,0.208788724,7.981155968,4.094972346,-3.677394898,-7.56357852
17/04/2013,-11.52285329,-0.298609038,8.996795996,4.349093479,-4.946311555,-9.594014073
18/04/2013,-13.84849997,-1.019002295,9.976513784,4.478755745,-6.516760335,-12.01451837
19/04/2013,-8.245425614,-1.319235583,10.11258467,4.396674542,-7.035145709,-12.75105583
22/04/2013,-5.131094741,-1.626448548,9.868203729,4.12087759,-7.373774687,-13.12110083
23/04/2013,0.872198794,-1.545733697,9.995202316,4.22473431,-7.316201703,-13.08666971
24/04/2013,0.849162966,-1.588177399,9.910896238,4.161359419,-7.337714217,-13.08725104
25/04/2013,2.493931721,-1.530650146,10.03781416,4.253582007,-7.314882298,-13.09911445
26/04/2013,1.136385511,-1.601146227,9.883965323,4.141409548,-7.343702001,-13.08625778
29/04/2013,3.046873974,-1.503167371,10.10478943,4.300811027,-7.307145769,-13.11112417
30/04/2013,3.50018512,-1.472478138,10.18487747,4.356199666,-7.301155941,-13.12983375
01/05/2013,-0.145139897,-1.344087495,10.31235334,4.484132925,-7.172307914,-13.00052833
02/05/2013,3.417351517,-1.142867344,10.69504931,4.776090984,-7.061825671,-12.980784
03/05/2013,7.425405764,-0.607776741,11.7519824,5.57210283,-6.787656312,-12.96753588
06/05/2013,7.053178512,-0.251412957,12.55236577,6.150476408,-6.653302321,-13.05519169
07/05/2013,7.552803582,0.082763387,13.32738586,6.705074625,-6.539547851,-13.16185909
08/05/2013,8.351624749,0.179736941,13.63503279,6.907384866,-6.547910984,-13.27555891
09/05/2013,6.050074785,0.145889987,13.53839573,6.84214286,-6.550362887,-13.24661576
10/05/2013,6.358363387,0.249835799,13.80039658,7.02511619,-6.525444591,-13.30072498
13/05/2013,5.687333796,1.135752112,13.63486548,7.385308796,-5.113804572,-11.36336126
14/05/2013,9.849427325,1.7375644,14.68966288,8.213613639,-4.73848484,-11.21453408
15/05/2013,10.33817521,2.830615825,14.77231483,8.801465327,-3.140233678,-9.11108318
16/05/2013,7.146928749,3.88038726,13.16928524,8.524836248,-0.764061727,-5.408510714
17/05/2013,10.24863964,4.805090523,12.65156624,8.728328382,0.881852664,-3.041385195
20/05/2013,9.159513979,5.519620959,12.12050055,8.820060757,2.219181162,-1.081258636
21/05/2013,8.093111553,5.880666597,12.20957328,9.04511994,2.716213255,-0.448240088
22/05/2013,2.693171331,5.972867015,12.05479727,9.013832142,2.931901888,-0.109063239
23/05/2013,0.20159157,5.858250008,12.27527839,9.0667642,2.649735816,-0.558778376
24/05/2013,0.312140488,5.817037757,12.36410769,9.090572726,2.543502788,-0.730032181
28/05/2013,1.46272099,5.737830108,12.4532067,9.095518404,2.380141811,-0.977546486
29/05/2013,-1.027591294,5.511441287,12.79457588,9.153008584,1.869873989,-1.771693308
30/05/2013,0.766421676,5.557019365,12.7082011,9.132610232,1.981428499,-1.594162367
31/05/2013,-8.301215635,4.971091008,14.31243201,9.64176151,0.300420505,-4.370249997
03/06/2013,-4.494331508,4.375104144,14.5019972,9.438550671,-0.688342382,-5.751788908
04/06/2013,-5.405140578,3.75218819,14.64705334,9.199620765,-1.695244386,-7.142676961
05/06/2013,-13.429934,2.703051311,15.75875746,9.230904384,-3.824801762,-10.35265484
06/06/2013,-5.619446568,2.004497745,15.26990661,8.637202179,-4.628206689,-11.26091112
07/06/2013,0.545047763,1.729246394,14.87537432,8.302310355,-4.843817568,-11.41688153
10/06/2013,1.377489297,1.480202689,14.45369837,7.966950528,-5.006545149,-11.49329299
11/06/2013,-4.371386317,0.977266684,14.03896795,7.508117316,-5.553583949,-12.08443458
12/06/2013,-10.06150641,-0.018280003,13.22073214,6.601226068,-6.637786075,-13.25729215
13/06/2013,0.391056395,-0.515635944,11.84819312,5.666278589,-6.697550476,-12.87946501
14/06/2013,-1.523051662,-0.949134964,10.90719589,4.979030462,-6.877300391,-12.80546582
17/06/2013,0.673505147,-1.427891689,9.300775994,3.936442152,-6.79222553,-12.15655937
18/06/2013,1.968647912,-1.787434992,7.93243585,3.072500429,-6.647370414,-11.50730583
19/06/2013,-5.590742933,-2.471627717,6.244529734,1.886451009,-6.829706442,-11.18778517
20/06/2013,-25.44503534,-3.87853805,9.093519445,2.607490697,-10.3645668,-16.85059554
21/06/2013,-21.81003029,-4.979119143,10.00111289,2.510996876,-12.46923516,-19.95935118
24/06/2013,-25.91625164,-6.290538749,11.01845556,2.363958407,-14.94503591,-23.59953306
25/06/2013,-17.81109594,-7.254229596,10.36418475,1.554977579,-16.06343677,-24.87264395
26/06/2013,-11.80363366,-7.793031714,9.689316637,0.948142461,-16.53420589,-25.27538007
27/06/2013,-7.601492854,-8.211427441,8.826376787,0.307474673,-16.73032955,-25.24923167
28/06/2013,-8.735876768,-8.233160497,8.806155235,0.286497369,-16.75281836,-25.27247623
01/07/2013,-5.826096873,-8.299748766,8.69094184,0.195596537,-16.79509407,-25.29043937
02/07/2013,-4.874440319,-8.273213753,8.737122725,0.231954486,-16.77838199,-25.28355023
03/07/2013,-3.920148952,-7.797724501,9.140949263,0.671612381,-16.26706138,-24.73639826
05/07/2013,1.127317898,-7.460386277,9.901807651,1.220710687,-16.14148324,-24.82258021
08/07/2013,2.518848234,-7.361696254,10.20265539,1.420479567,-16.14387207,-24.92604789
09/07/2013,3.989061343,-7.231117651,10.62753606,1.698209203,-16.16044451,-25.08977136
10/07/2013,4.044911437,-6.810302764,11.68340766,2.436552449,-16.05715798,-25.30401319
11/07/2013,7.94341916,-5.910056485,13.58855754,3.839250528,-15.6593635,-25.40867051
12/07/2013,6.849519316,-5.587133339,14.52255044,4.467708551,-15.64197523,-25.69681712
15/07/2013,6.815053557,-5.170228078,15.59425212,5.212012019,-15.55246818,-25.93470827
16/07/2013,4.795560191,-4.964125326,16.10782921,5.571851942,-15.50010259,-26.03607986
17/07/2013,4.968486557,-4.814133394,16.49445559,5.840161098,-15.46842788,-26.12272238
18/07/2013,5.22719562,-4.273236466,17.47373389,6.600248712,-15.14672164,-26.02020682
19/07/2013,5.953735389,-2.70329793,17.15472485,7.225713462,-12.63230932,-22.56132071
22/07/2013,5.199645655,-1.352814133,16.71715272,7.682169294,-10.38779756,-19.42278099
23/07/2013,4.176901133,0.151843506,14.39651905,7.274181279,-6.970494267,-14.09283204
24/07/2013,2.610524256,1.172924516,12.80975996,6.991342238,-4.645493207,-10.46391093
25/07/2013,2.288486934,1.877530546,11.87756775,6.877549146,-3.122488054,-8.122506654
26/07/2013,2.461693444,2.380689861,11.38546299,6.883076427,-2.121696705,-6.624083271
29/07/2013,1.481126952,2.891540047,10.34058693,6.616063488,-0.832983395,-4.557506837
30/07/2013,1.693342244,3.267512002,9.592903431,6.430207717,0.104816288,-3.057879426
31/07/2013,0.248363209,3.523652179,8.844640802,6.184146491,0.863157867,-1.797336445
01/08/2013,4.495309108,3.944425082,8.032396335,5.988410709,1.900439455,-0.143546171
02/08/2013,4.504804593,4.113299417,7.995698323,6.05449887,2.172099964,0.23090051
05/08/2013,3.677673508,4.17124068,7.990807616,6.081024148,2.261457212,0.351673744
06/08/2013,1.605914507,4.052083338,8.032264176,6.042173757,2.06199292,0.071902501
07/08/2013,0.239215506,3.861798542,8.175102174,6.018450358,1.705146726,-0.45150509
08/08/2013,1.401295005,3.534692334,7.541621894,5.538157114,1.531227554,-0.472237225
09/08/2013,-0.580292139,3.163201761,7.248843372,5.206022567,1.120380956,-0.922439849
12/08/2013,-0.363334512,2.804282358,6.803940109,4.804111234,0.804453482,-1.195375393
13/08/2013,0.548357026,2.5919222,6.597128451,4.594525326,0.589319074,-1.413284052
14/08/2013,-1.410719692,2.272961887,6.481209882,4.377085885,0.16883789,-1.935286108
15/08/2013,-10.20743706,1.501230253,8.189551755,4.845391004,-1.842930497,-5.187091248
16/08/2013,-9.929901942,0.707048387,8.730759586,4.718903987,-3.304807213,-7.316662813
19/08/2013,-9.770124808,-0.041440136,8.905992273,4.432276069,-4.515156341,-8.988872546
20/08/2013,-7.131135764,-0.606841981,8.627426043,4.010292031,-5.223975993,-9.841110006
21/08/2013,-10.35608008,-1.255172198,8.771273697,3.758050749,-6.268395145,-11.28161809
22/08/2013,-4.817900036,-1.610491547,8.392093711,3.390801082,-6.611784175,-11.6130768
23/08/2013,-2.868528995,-1.877002669,7.960049362,3.041523347,-6.795528684,-11.7140547
26/08/2013,-3.716085924,-2.136863312,7.60575035,2.734443519,-7.008170143,-11.87947697
27/08/2013,-11.54067679,-2.798564264,7.589860787,2.395648261,-7.99277679,-13.18698932
28/08/2013,-8.947882393,-3.258376544,7.361403821,2.051513638,-8.568266727,-13.87815691
29/08/2013,-6.548705266,-3.810577263,6.274131798,1.231777268,-8.852931793,-13.89528632
30/08/2013,-7.131624585,-4.392398722,5.026945628,0.317273453,-9.102070897,-13.81174307
03/09/2013,-3.54617718,-4.753591256,3.925130586,-0.414230335,-9.092952177,-13.4323131
04/09/2013,0.35421706,-4.816176129,3.694630167,-0.560772981,-9.071579276,-13.32698242
05/09/2013,0.214014766,-4.817436166,3.690382863,-0.563526651,-9.07134568,-13.32525519
06/09/2013,0.367883442,-4.869106744,3.498407203,-0.685349771,-9.052863717,-13.23662069
09/09/2013,3.600438522,-4.660070211,4.312574762,-0.173747724,-9.146392697,-13.63271518
10/09/2013,6.653767947,-4.309215088,5.786534502,0.738659707,-9.357089883,-14.40496468
11/09/2013,7.349626991,-3.969151589,7.163148505,1.596998458,-9.535301637,-15.10145168
12/09/2013,5.57415867,-3.619907671,8.226866554,2.303479441,-9.543294784,-15.4666819
13/09/2013,5.159155789,-2.851578029,9.178385402,3.163403686,-8.866559744,-14.88154146
16/09/2013,5.786541176,-2.065755873,10.0649012,3.999572665,-8.131084411,-14.19641295
17/09/2013,5.011634258,-1.32666792,10.63636962,4.65485085,-7.308186689,-13.28970546
18/09/2013,10.78809172,-0.430706546,12.31756357,5.943428511,-6.804841602,-13.17897666
19/09/2013,9.180486511,0.546121784,13.09498687,6.820554327,-5.728310759,-12.0027433
20/09/2013,4.08142201,0.991087886,13.37765961,7.18437375,-5.202197977,-11.39548384
23/09/2013,1.169549151,1.192991794,13.45232047,7.322656132,-4.936672544,-11.06633688
24/09/2013,0.948833844,1.426237782,13.47885736,7.45254757,-4.600072005,-10.62638179
25/09/2013,-0.767452955,1.964898974,12.52138022,7.243139595,-3.313341647,-8.591582268
26/09/2013,0.75653286,2.450119737,11.77598751,7.113053624,-2.212814151,-6.875748038
27/09/2013,-0.579181835,2.748595908,11.24889125,6.998743581,-1.501551765,-5.751699438
30/09/2013,-4.262259572,2.892064159,10.79645256,6.844258357,-1.06013004,-5.012324238
01/10/2013,0.186835188,3.078714777,10.52945062,6.804082697,-0.646653143,-4.372021063
02/10/2013,-1.420711268,2.989968361,10.6087839,6.799376131,-0.81943941,-4.62884718
03/10/2013,-5.501837158,2.704175765,11.10659263,6.905384196,-1.497032667,-5.698241098
04/10/2013,-1.473792564,2.612091964,11.15411297,6.883102469,-1.658918541,-5.929929046
07/10/2013,-5.148486626,2.174645707,11.34255911,6.758602411,-2.409310997,-6.993267701
08/10/2013,-10.20938282,1.331488168,11.71740667,6.524447417,-3.86147108,-9.054430329
09/10/2013,-9.372393312,0.495387153,11.48365636,5.989521757,-4.99874745,-10.49288205
10/10/2013,3.811559661,0.407257203,11.25859853,5.832927867,-5.018413461,-10.44408412
11/10/2013,6.383559138,0.46847737,11.43951861,5.953997991,-5.01704325,-10.50256387
14/10/2013,6.603790618,0.509339842,11.56506778,6.037203809,-5.018524124,-10.54638809
15/10/2013,2.383299959,0.377923127,11.27784299,5.827883059,-5.072036804,-10.52199674
16/10/2013,7.4982105,0.213429066,10.56550114,5.389465104,-4.962606972,-10.13864301
17/10/2013,9.884697214,0.248639602,10.72649715,5.487568376,-4.990289173,-10.22921795
18/10/2013,10.39452386,0.564294694,11.83535035,6.199822521,-5.071233133,-10.70676096
21/10/2013,9.194320882,0.965533281,12.8489221,6.907227689,-4.976161127,-10.91785554
22/10/2013,10.84580004,1.460381591,14.0999745,7.780178044,-4.859414862,-11.17921132
23/10/2013,7.61350525,1.879429501,14.74941167,8.314420585,-4.555561584,-10.99055267
24/10/2013,7.733991107,2.228302413,15.33374368,8.781023046,-4.324418219,-10.87713885
25/10/2013,7.61399352,2.637961181,15.87828027,9.258120728,-3.982198366,-10.60235791
28/10/2013,7.353368732,3.218742596,16.21417356,9.716458077,-3.278972884,-9.776688365
29/10/2013,7.747277913,3.596764732,16.65711147,10.1269381,-2.933408635,-9.463582003
30/10/2013,4.861775925,3.910889092,16.77413122,10.34251015,-2.520731971,-8.952353033
31/10/2013,1.608043722,4.266383136,16.44415921,10.35527117,-1.822504902,-7.911392941
01/11/2013,2.236740512,4.45190979,16.38482712,10.41836846,-1.514548876,-7.481007542
04/11/2013,3.10281601,4.864474922,15.98401469,10.42424481,-0.695294962,-6.255064845
05/11/2013,1.285863294,5.439237228,14.3521387,9.895687962,0.982786494,-3.473664241
06/11/2013,2.802133538,6.04796357,12.00376787,9.02586572,3.07006142,0.09215927
07/11/2013,-4.725306289,5.621120273,13.16798666,9.394553466,1.847687079,-1.925746115
08/11/2013,2.090857074,5.406485169,13.0972074,9.251846284,1.561124055,-2.284237059
11/11/2013,1.997879635,5.17618962,12.98465135,9.080420483,1.271958758,-2.632272105
12/11/2013,1.205645044,5.117306874,13.02623879,9.071772834,1.162840914,-2.791625045
13/11/2013,4.338599681,4.959326333,12.79762393,8.878475134,1.040177533,-2.878971267
14/11/2013,5.756352155,4.75290908,12.27246168,8.512685381,0.99313278,-2.76664352
15/11/2013,5.94237474,4.530301624,11.61993188,8.075116755,0.985486494,-2.559328636
18/11/2013,4.03552167,4.272361664,11.03217464,7.652268151,0.892455176,-2.487451311
19/11/2013,2.665093074,3.863326315,9.937902501,6.900614408,0.826038223,-2.21124987
20/11/2013,0.660839349,3.51569302,9.486915369,6.501304195,0.530081846,-2.455529329
21/11/2013,3.347215728,3.296354251,8.945241534,6.120797893,0.47191061,-2.352533031
22/11/2013,4.197742053,3.125541678,8.438480414,5.782011046,0.46907231,-2.187397058
25/11/2013,3.797056045,2.947726044,7.909190183,5.428458113,0.466993974,-2.013738095
26/11/2013,3.176364896,2.719180393,7.170080241,4.944630317,0.493730469,-1.731719456
27/11/2013,2.995681946,2.625875694,6.970163195,4.798019444,0.453731943,-1.718411807
29/11/2013,2.538491597,2.672398087,6.991947528,4.832172808,0.512623367,-1.647151353
02/12/2013,1.367753119,2.628948718,6.982500851,4.805724784,0.452172651,-1.724603415
03/12/2013,-0.864129113,2.430601462,7.034019555,4.732310508,0.128892415,-2.172816631
04/12/2013,-0.665405739,2.33303801,7.108846911,4.72094246,-0.05486644,-2.442770891
05/12/2013,-2.315357705,2.077163448,7.256349669,4.666756558,-0.512429663,-3.102022773
06/12/2013,3.286725681,2.477765046,6.62745571,4.552610378,0.402919715,-1.671925617
09/12/2013,3.423071727,2.544375779,6.709824858,4.627100319,0.461651239,-1.6210733
10/12/2013,1.927196337,2.540841614,6.708258867,4.624550241,0.457132988,-1.626575638
11/12/2013,-4.718610282,2.244628848,7.459969387,4.852299117,-0.363041422,-2.970711691
12/12/2013,-5.550305992,1.750183564,7.8736737,4.811928632,-1.311561504,-4.373306572
13/12/2013,-4.792915457,1.222720184,7.683123621,4.452921903,-2.007481535,-5.237683254
16/12/2013,-2.648735678,0.793164663,7.081355744,3.937260203,-2.350930878,-5.495026418
17/12/2013,-5.792400367,0.301768561,7.020907205,3.661337883,-3.057800761,-6.417370083
18/12/2013,7.292286293,0.533128222,7.853587362,4.193357792,-3.127101348,-6.787330918
19/12/2013,5.654761287,0.782824319,8.436757457,4.609790888,-3.04414225,-6.871108819
20/12/2013,7.268563246,0.978891695,9.073745865,5.02631878,-3.068535391,-7.115962476
23/12/2013,7.098984532,1.123953819,9.54187516,5.332914489,-3.085006852,-7.293967523
24/12/2013,6.365565313,1.252379282,9.904617745,5.578498514,-3.073739949,-7.399859181
26/12/2013,5.926488483,1.389885461,10.24509375,5.817489606,-3.037718684,-7.465322829
27/12/2013,5.079847271,1.494093728,10.47065897,5.982376349,-2.994188894,-7.482471516
30/12/2013,4.208760554,1.577607175,10.62230482,6.099955995,-2.944741645,-7.467090464
31/12/2013,4.190593867,1.718749213,10.83376996,6.276259587,-2.838761161,-7.396271536
02/01/2014,1.016681672,1.812789752,10.85781913,6.335304441,-2.709724936,-7.232239625
03/01/2014,0.734069862,1.882763532,10.87150137,6.377132449,-2.611605385,-7.105974302
06/01/2014,-0.299902011,1.983536317,10.82575033,6.404643323,-2.437570689,-6.858677695
07/01/2014,1.40357399,1.889378732,10.7141675,6.301773116,-2.523015651,-6.935410035
08/01/2014,1.53566692,1.795008492,10.5924998,6.193754148,-2.603737164,-7.00248282
09/01/2014,1.410900574,1.769193704,10.56801185,6.168602778,-2.630215371,-7.029624445
10/01/2014,2.197266671,2.114987552,10.39503806,6.255012807,-2.025037704,-6.165062959
13/01/2014,-3.675454568,2.208730123,10.17607502,6.192402572,-1.774942327,-5.758614777
14/01/2014,0.951496656,2.495950728,9.821257621,6.158604175,-1.166702718,-4.829356164
15/01/2014,2.34568392,2.745671708,9.682647647,6.214159678,-0.722816261,-4.191304231
16/01/2014,1.296213467,3.1001024,8.884529909,5.992316154,0.207888645,-2.684325109
17/01/2014,0.7731024,2.774143205,8.306114704,5.540128955,0.008157456,-2.757828293
21/01/2014,1.469953986,2.56490284,7.960101849,5.262502344,-0.132696664,-2.830296168
22/01/2014,1.259960559,2.264472706,7.23064124,4.747556973,-0.218611561,-2.701695828
23/01/2014,-2.615905663,1.778728196,6.65808847,4.218408333,-0.66095194,-3.100632077
24/01/2014,-17.73178518,0.573860672,10.05676872,5.315314698,-4.167593355,-8.909047381
27/01/2014,-17.67727658,-0.606327581,11.44542935,5.419550885,-6.632206048,-12.65808451
28/01/2014,-12.06920493,-1.463780191,11.26873487,4.902477339,-7.830037722,-14.19629525
29/01/2014,-17.00111808,-2.524274123,11.59891887,4.537322373,-9.585870619,-16.64746711
30/01/2014,-11.9658455,-3.332096091,11.00893032,3.838417115,-10.5026093,-17.6731225
31/01/2014,-11.87810257,-3.976835303,10.68013422,3.351649459,-11.30532007,-18.63380483
03/02/2014,-29.09700577,-5.468389085,12.63392823,3.582769575,-14.51954774,-23.5707064
04/02/2014,-21.28606552,-6.51769726,12.6652855,3.07379412,-16.10918864,-25.70068002
05/02/2014,-18.17107352,-7.496429635,11.96548413,2.234527246,-17.22738652,-26.9583434
06/02/2014,-9.984775514,-8.072451757,10.96334349,1.445445867,-17.59034938,-27.10824701
07/02/2014,0.486308559,-8.118681358,10.8290529,1.35518577,-17.59254849,-27.06641561
10/02/2014,0.621935908,-8.197447896,10.59052001,1.196536057,-17.59143185,-26.9854158
11/02/2014,5.259119171,-7.750719209,11.85325046,2.051265624,-17.55270404,-27.35468887
12/02/2014,5.200786932,-7.538254695,12.5250863,2.493415804,-17.56992519,-27.60159569
13/02/2014,6.161811799,-7.347448301,13.15601335,2.904282523,-17.59917913,-27.85090995
14/02/2014,7.378153114,-7.043351319,14.13324258,3.544945633,-17.63164827,-28.21994522
18/02/2014,6.756455526,-6.744183663,15.02638519,4.141100765,-17.62946809,-28.51475252
19/02/2014,2.755098451,-6.679926439,15.19457957,4.257326563,-17.61717944,-28.55443244
20/02/2014,4.831844529,-6.501332241,15.68565139,4.592159573,-17.59482405,-28.68831587
21/02/2014,3.765393882,-6.182267264,16.39907144,5.108402089,-17.47293662,-28.76360597
24/02/2014,5.933879792,-4.998984015,17.51763544,6.259325714,-16.25729374,-27.51560347
25/02/2014,5.142118536,-3.85801426,18.28270559,7.212345667,-14.92837419,-25.99873411
26/02/2014,3.518478745,-3.078630076,18.9481608,7.934765361,-14.09202551,-25.10542095
27/02/2014,5.785829781,-1.939282683,19.43677078,8.748744047,-12.62730941,-23.31533614
28/02/2014,6.01253667,-1.040363575,20.0841088,9.521872613,-11.60259976,-22.16483595
03/03/2014,0.23046136,-0.434935378,20.09818036,9.83162249,-10.70149325,-20.96805111
04/03/2014,7.324154666,1.386122644,17.3886747,9.387398673,-6.615153386,-14.61642941
05/03/2014,6.457104428,2.773281141,15.05017756,8.911729349,-3.365167067,-9.503615276
06/03/2014,6.221985581,3.992934096,11.70120799,7.847071041,0.138797151,-3.715339794
07/03/2014,5.772172748,4.780781509,9.081076501,6.930929005,2.630634013,0.480486516
10/03/2014,4.822460034,4.997589083,8.820724283,6.909156683,3.086021482,1.174453882
11/03/2014,1.374109743,5.035197774,8.696803634,6.866000704,3.204394844,1.373591915
12/03/2014,1.772911209,4.860887376,8.78571802,6.823302698,2.898472054,0.936056733
13/03/2014,-5.521082821,4.324793889,10.30715675,7.315975318,1.33361246,-1.65756897
14/03/2014,-5.99480149,3.716963224,11.12875894,7.422861081,0.011065368,-3.694832489
17/03/2014,-3.116382134,3.192236462,10.96985965,7.081048056,-0.696575133,-4.585386727
18/03/2014,-0.910320115,2.80889768,10.60178486,6.705341269,-1.087545909,-4.983989498
19/03/2014,-4.07300367,2.467492574,10.81820483,6.642848701,-1.707863553,-5.88321968
20/03/2014,-0.207306181,2.215535038,10.56977602,6.392655529,-1.961585453,-6.138705944
21/03/2014,-2.42823487,1.905853601,10.46402159,6.184937595,-2.373230394,-6.652314388
24/03/2014,-4.048359531,1.406741634,10.12977552,5.768258575,-2.954775307,-7.316292248
25/03/2014,-1.161154205,1.091577997,9.706809702,5.39919385,-3.216037855,-7.523653707
26/03/2014,-5.538702962,0.638718912,9.639610401,5.139164656,-3.861726832,-8.362172577
27/03/2014,-5.327792824,0.083037782,9.116432709,4.599735245,-4.433659682,-8.950357146
28/03/2014,-2.420748135,-0.338626459,8.328150241,3.994761891,-4.672014808,-9.005403158
31/03/2014,1.069911027,-0.296653975,8.388850903,4.046098464,-4.639406414,-8.982158853
01/04/2014,3.213725059,-0.502175455,7.62913723,3.563480887,-4.567831798,-8.633488141
02/04/2014,3.640702979,-0.642995528,7.089099781,3.223052127,-4.509043182,-8.375090837
03/04/2014,3.120602553,-0.798064679,6.488666624,2.845300972,-4.441430331,-8.084795982
04/04/2014,-5.529011954,-1.363123914,5.540647068,2.088761577,-4.815009406,-8.266894897
07/04/2014,-11.58769967,-2.1836319,5.44691333,1.631640715,-5.998904515,-9.814177129
08/04/2014,-8.077486007,-2.656211687,5.201771006,1.272779659,-6.585203034,-10.51419438
09/04/2014,-2.933466935,-2.891530595,4.699143962,0.903806684,-6.686867873,-10.48220515
10/04/2014,-15.34108444,-3.382530676,5.905600737,1.26153503,-8.026596382,-12.67066209
11/04/2014,-18.65508209,-4.015544706,7.384101415,1.684278355,-9.715367767,-15.41519083
14/04/2014,-12.55570851,-4.487511025,7.491057494,1.501773235,-10.47679528,-16.46607954
15/04/2014,-5.170284437,-4.700509241,7.167035061,1.23326291,-10.63428139,-16.56805354
16/04/2014,-1.320012089,-4.562859662,7.394130665,1.415635501,-10.54135483,-16.51984999
17/04/2014,-0.189931683,-4.561990937,7.396267517,1.41713829,-10.54112016,-16.52024939
21/04/2014,0.332957343,-4.423931326,7.692389244,1.634228959,-10.48209161,-16.5402519
22/04/2014,1.787016294,-4.132162535,8.283620617,2.075729041,-10.34005411,-16.54794569
23/04/2014,1.388791538,-4.004665248,8.581734465,2.288534609,-10.2978651,-16.59106496
24/04/2014,1.190392747,-3.668210462,9.094693659,2.713241598,-10.04966252,-16.43111458
25/04/2014,-1.779848503,-3.490813246,9.273519168,2.891352961,-9.872979453,-16.25514566
28/04/2014,0.244584426,-3.357546618,9.503976359,3.07321487,-9.788308107,-16.2190696
29/04/2014,1.211055579,-3.350489391,9.520894491,3.08520255,-9.786181332,-16.22187327
30/04/2014,2.37921014,-3.392215137,9.398940712,3.003362788,-9.787793061,-16.18337099
01/05/2014,2.005810441,-3.473959764,9.156253529,2.841146882,-9.78906641,-16.10417306
02/05/2014,0.922009057,-3.583889438,8.851592362,2.633851462,-9.801630339,-16.01937124
05/05/2014,1.00042812,-3.257417435,9.298910249,3.020746407,-9.535581277,-15.81374512
06/05/2014,-1.408254683,-2.748445185,9.227794377,3.239674596,-8.736564966,-14.72468475
07/05/2014,1.649407415,-2.262100514,9.598450728,3.668175107,-8.192376135,-14.12265176
