Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2023-09-22,4388.4328107132815,17.200000762939453,4.037961305145279,27.956261392309735,36.386382522345265,-2,0,-2,1
2023-09-25,4374.6567703088285,16.899999618530273,3.4247494934327736,31.708484098527258,42.68893030287744,-2,0,-2,1
2023-09-26,4347.336687082008,18.940000534057617,2.8886529989665646,36.1952389334882,48.76453906793761,-2,1,-1,1
2023-09-27,4327.662041858909,18.219999313354492,2.414822870927955,39.677297522843645,54.44474918171466,-2,0,-2,1
2023-09-28,4320.107975318995,17.34000015258789,2.0116589280608266,37.27071300847373,59.4894929990287,-2,0,-2,1
2023-09-29,4311.447261381656,17.520000457763672,1.6663542417361459,32.87900097413221,63.89851660339654,-2,0,-2,1
2023-10-02,4305.218235926073,17.610000610351562,1.4006438114195876,30.40015947017402,67.79746308013334,-2,0,-2,-1
2023-10-03,4284.749029092974,19.780000686645508,1.1631183661206101,31.043093237578155,71.36597630845299,-2,1,-1,-1
2023-10-04,4279.076010940234,18.579999923706055,0.9744546952109168,29.79807096227231,74.55179721766879,-2,0,-2,-1
2023-10-05,4273.433509514045,18.489999771118164,0.8262259695342796,27.540622183336623,77.35507008435775,-2,0,-2,-1
2023-10-06,4282.906939747363,17.450000762939453,3.1009796885998475,22.334108802945064,77.10670597649788,-2,0,-2,-1
2023-10-09,4297.15854888176,17.700000762939453,5.614841308123416,18.377608605238073,73.69073819445673,-2,0,-2,1
2023-10-10,4313.660145649349,17.030000686645508,10.199566029122611,15.416456294500037,66.07288006065441,-2,0,-2,1
2023-10-11,4330.758345715514,16.09000015258789,12.235494367029014,13.215669333784932,57.1840684832674,-2,0,-2,1
2023-10-12,4335.851200289105,16.690000534057617,13.486786918969344,11.249508411132759,50.30698974125658,2,0,2,1
2023-10-13,4333.670657352369,19.31999969482422,12.957124568788297,9.504037963244485,45.316503789578405,2,1,3,1
2023-10-16,4344.465890332002,17.209999084472656,12.698901511112268,8.140964892829805,41.967179994435185,2,-1,1,1
2023-10-17,4352.228641316298,17.8799991607666,12.768024420990345,6.955710167081383,40.181672769780775,2,0,2,1
2023-10-18,4342.063056502853,19.219999313354492,10.858876508864602,7.178879172549039,37.35595329430223,2,0,2,1
2023-10-19,4324.756023837123,21.399999618530273,9.149334502039784,9.407207904770257,32.21791182278208,-2,1,-1,1
2023-10-20,4297.579425319845,21.709999084472656,7.760927550444635,13.721248744763395,31.578985188319553,-2,0,-2,1
2023-10-23,4275.821209822094,20.3700008392334,6.552376767217597,18.07865252356127,33.75280923569771,-2,0,-2,1
2023-10-24,4268.218734667468,18.969999313354492,5.623299656723108,18.14359357624005,36.45663025576157,-2,0,-2,1
2023-10-25,4246.214858324455,20.190000534057617,4.837523141010211,20.207147764846802,40.01551770837381,-2,0,-2,1
2023-10-26,4216.771916571664,20.68000030517578,4.153480442121812,24.482841030921065,44.440661243595166,-2,0,-2,1
2023-10-27,4189.917902996814,21.270000457763672,3.5685766714891027,27.956965006302504,49.14352782652965,-2,0,-2,1
2023-10-30,4183.677813532619,19.75,3.085404222578305,27.190175016459943,53.497005031496215,-2,0,-2,1
2023-10-31,4186.41233231962,18.139999389648438,2.681671567862358,24.40838090791681,57.3119755480302,-2,-1,-3,1
2023-11-01,4200.311202394363,16.8700008392334,4.9435566532186455,21.191739014015777,58.005907460070034,-2,0,-2,1
2023-11-02,4232.046069727245,15.65999984741211,11.671880954464365,18.329702348146114,52.88957307721508,-2,0,-2,1
2023-11-03,4266.165117300206,14.90999984741211,19.563391829716874,15.858065041220026,46.828303256241234,2,0,2,1
2023-11-06,4293.130722622306,14.890000343322754,24.311476219859117,14.019172116359325,43.97445560920141,2,0,2,1
2023-11-07,4316.161312804527,14.8100004196167,28.005956176896053,12.445968279123623,43.18744531588025,2,0,2,1
2023-11-08,4334.158706935745,14.449999809265137,30.169813556923934,11.065496931893298,43.63638075546136,2,0,2,1
2023-11-09,4337.722443082115,15.289999961853027,30.530918901495284,9.688764550921634,44.80558088622751,2,0,2,1
2023-11-10,4358.6643559304575,14.170000076293945,31.171681075191433,8.283796507519074,46.69184030877453,2,0,2,1
2023-11-13,4372.951688429792,14.760000228881836,31.15227113476825,7.197654618878971,48.944901263951216,2,0,2,1
2023-11-14,4406.112960062124,14.15999984741211,36.893037402577114,6.137654552445744,52.16321980395086,2,0,2,1
2023-11-15,4432.255145346841,14.180000305175781,40.78273249418216,5.334244294116775,55.69225432951801,2,0,2,1
2023-11-16,4452.782989157418,14.319999694824219,41.854201661516804,4.721563992388368,59.12553699060102,2,0,2,1
2023-11-17,4469.326553309482,13.800000190734863,42.535711470290835,4.219415894574688,62.38631777156458,2,0,2,1
2023-11-20,4490.413145131986,13.40999984741211,44.610193197516104,3.697729214436221,65.57270136496177,2,0,2,1
2023-11-21,4503.320343428804,13.350000381469727,43.78614957235079,3.290808610642381,68.49366559404696,2,0,2,1
2023-11-22,4517.719608401069,12.850000381469727,44.8724900563166,2.9368407222974158,71.23947932601354,2,0,2,1
2023-11-24,4528.963573520143,12.460000038146973,44.375435469040816,2.668498727019865,73.72745241703015,2,0,2,1
2023-11-27,4534.762909468759,12.6899995803833,43.320557535275576,2.435244761096493,75.96002653853529,2,0,2,1
2023-11-28,4540.200404938097,12.6899995803833,42.05571195677579,2.1905990011667806,77.97976018547597,2,0,2,-1
2023-11-29,4543.004538126736,12.979999542236328,41.51398301354583,1.9168199570027942,79.86450776473546,2,0,2,-1
2023-11-30,4549.70313341314,12.920000076293945,37.24445997477743,1.661631022650887,81.52075628186665,2,0,2,-1
2023-12-01,4561.840373842578,12.630000114440918,36.1643967787746,1.4098013147722526,83.08863500888539,2,0,2,-1
2023-12-04,4563.98525512757,13.079999923706055,31.01215277846194,1.208950726551426,84.43253106061574,2,0,2,-1
2023-12-05,4564.848382788598,12.850000381469727,27.48914312298998,1.0420247928054043,85.61295998896829,2,0,2,-1
2023-12-06,4560.658654630267,12.970000267028809,25.303860000308013,0.881633688665284,86.70628620810756,2,0,2,-1
2023-12-07,4567.3939702403095,13.0600004196167,23.17853707996805,0.7548457915478612,87.70426096491904,2,0,2,-1
2023-12-08,4577.383306029172,12.350000381469727,23.09974108112633,0.6435737723508475,88.6863530359067,2,0,2,-1
2023-12-11,4589.555635962325,12.630000114440918,23.963401327968985,0.5506396318415737,89.66081077620132,2,0,2,-1
2023-12-12,4604.183125009828,12.069999694824219,25.91033451993372,0.4690293122037203,90.62983323396033,2,0,2,-1
2023-12-13,4631.984014320813,12.1899995803833,32.697111069318865,0.3843699304165293,91.63646033730491,2,0,2,-1
2023-12-14,4655.640456535823,12.479999542236328,38.20713544421626,0.31673470350908667,92.5963437782046,2,0,2,-1
2023-12-15,4672.808744634812,12.279999732971191,39.170736819998424,0.2691172532825815,93.4590522380182,2,0,2,-1
2023-12-18,4691.112182963285,12.5600004196167,41.39823985629702,0.2322216982424228,94.23409712531976,2,0,2,-1
2023-12-19,4711.983893810328,12.529999732971191,43.820268172303166,0.2020810745063653,94.92664267749761,2,0,2,-1
2023-12-20,4708.300639087912,13.670000076293945,42.497981136794586,0.1661577772899883,95.54013504828501,2,1,3,-1
2023-12-21,4718.687972780807,13.649999618530273,36.84390939123529,0.13818956298100096,96.07049687295567,2,0,2,-1
2023-12-22,4728.397903042401,13.029999732971191,34.59882849835727,0.1163511976244708,96.53609462602272,2,0,2,-1
2023-12-26,4740.920209968773,12.989999771118164,33.49673828320962,0.09976812600920948,96.94609258712644,2,0,2,-1
2023-12-27,4751.904725925059,12.430000305175781,32.27897896265422,0.08742108145703407,97.30519414491677,2,0,2,-1
2023-12-28,4760.399888432853,12.470000267028809,31.90066322347719,0.07801559309296902,97.620463188032,2,0,2,-1
2023-12-29,4762.947512757314,12.449999809265137,29.789147484635777,0.06853320227012671,97.89481618790758,2,0,2,-1
2024-01-02,4757.5126628244725,13.199999809265137,26.013921868977523,2.9523862816288666,95.28341848821758,2,0,2,-1
2024-01-03,4743.27472690973,14.039999961853027,22.66936584744525,7.399440256074229,88.92625565470554,2,0,2,-1
2024-01-04,4728.525669788027,14.130000114440918,19.493307781023535,11.323239142435192,80.00992679768339,2,0,2,-1
2024-01-05,4720.073715070089,13.350000381469727,16.61687750508939,13.884170889947702,69.85984951997455,2,0,2,-1
2024-01-08,4731.816412503864,13.079999923706055,16.12054041275642,11.44058188216367,62.305626750927345,2,0,2,-1
2024-01-09,4738.484836997222,12.760000228881836,15.312416304047563,9.56780565225971,56.70326080497006,2,0,2,-1
2024-01-10,4750.632507865129,12.6899995803833,16.983456027264623,8.084445164566265,53.674169943905156,2,0,2,-1
2024-01-11,4758.6312191011675,12.4399995803833,17.740046419078798,6.703295829804241,52.45677127082448,2,0,2,-1
